Apical,Basal
3.690236732167724,15.099430984924032
4.316880705554696,10.136680940928022
3.411728299551292,12.248489470288028
6.26643973386972,11.298175632076024
5.152406003403992,8.658414970376018
4.316880705554696,12.142899043820027
4.734643354479344,14.888250131988032
2.0191861364691324,12.459670323224028
3.202846975088968,10.242271367396022
3.272474083243076,12.98762245556403
6.405693950177936,8.97518624978002
2.228067460931456,11.298175632076024
1.253287946773944,9.925500087992022
0.69627108154108,11.086994779140024
2.576203001701996,7.708101132164017
2.924338542472536,0.747787794441444
2.297694569085564,0.8225665738855884
2.367321677239672,0.5982302355531552
4.525762030017019,3.4398238544306428
5.57016865232864,0.44867267666486643
2.506575893547888,0.1495575588882888
0.835525297849296,1.9442482655477547
1.601423487544484,0.747787794441444
0.765898189695188,4.187611648872087
5.361287327866316,6.28141747330813
2.228067460931456,8.076108179967596
7.450100572489556,0.5982302355531552
4.316880705554696,2.318142162768477
2.576203001701996,3.73893897220722
5.013151787095776,3.2154875160982095
2.08881324462324,3.4398238544306428
7.380473464335448,5.683187237754975
5.222033111558099,0.747787794441444
1.39254216308216,6.655311370528852
5.222033111558099,11.291595696065805
1.462169271236268,2.8415936188774875
3.272474083243076,3.8884965310955093
0.626643973386972,0.373893897220722
2.993965650626644,6.8796477088612855
4.386507813708804,9.197789871629762
7.450100572489556,7.178762826637863
2.993965650626644,
4.423878189742901,
7.4652944451911445,
0.8294771605767939,
9.193371863059465,
7.810909928764809,
5.39160154374916,
3.6635241258808398,
3.6635241258808398,
0.6912309671473282,
7.949156122194275,
4.423878189742901,
0.7603540638620611,
4.7003705766018316,
3.801770319310305,
0.3456154835736641,
7.4652944451911445,
3.4561548357366414,
8.916879476200533,
3.110539352162977,
7.672663735335343,
4.354755093028167,
7.11967896161748,
3.387031739021908,
0.41473858028839694,
1.0368464507209922,
5.944586317467023,
1.3824619342946565,
1.2442157408651906,
7.257925155046946,
6.497571091184885,
5.115109156890229,
0.5529847737178626,
0.20736929014419847,
2.0045698047272515,
4.0782627061692365,
2.0736929014419845,
3.0414162554482442,
4.423878189742901,
0.6221078704325953,
