,Subject,Data,Group,RM_Vals,Group_Coded
5431,451,0.041434533843432195,Co,7,0
5432,451,0.025821852820158198,Co,8,0
5433,451,0.08477811421412806,Co,9,0
5434,451,0.08533022759975098,Co,10,0
5435,451,0.0326637153256657,Co,13,0
5436,451,-0.0022891697686914236,Co,14,0
5437,451,0.002289169768691427,Co,15,0
5438,452,-0.010587154800928854,Co,1,0
5439,452,0.0008973078285153899,Co,2,0
5440,452,-0.013978993462439946,Co,3,0
5441,452,-0.019473598629843304,Co,4,0
5442,452,0.018291293607088727,Co,5,0
5443,452,-0.012216772828706635,Co,6,0
5444,452,-0.01963643422346803,Co,7,0
5445,452,0.004883797280297813,Co,8,0
5446,452,-0.021584082417088042,Co,9,0
5447,452,-0.024258709568077023,Co,10,0
5448,452,-0.0182202740439767,Co,11,0
5449,452,0.014560863340818086,Co,14,0
5450,452,-0.014560863340818086,Co,15,0
5451,453,-0.022400686784229865,Co,1,0
5452,453,-0.06728615796802892,Co,2,0
5453,453,-0.007469060748300109,Co,3,0
5454,453,-0.06219187115496877,Co,4,0
5455,453,-0.07791813528349564,Co,5,0
5456,453,-0.04800596233372924,Co,6,0
5457,453,-0.03502207981913062,Co,7,0
5458,453,-0.037369662490184766,Co,8,0
5459,453,-0.007832066051403838,Co,9,0
5460,453,0.015049156927606548,Co,10,0
5461,453,-0.02724021206629277,Co,11,0
5462,453,-0.03664826525884979,Co,12,0
5463,453,0.0,Co,15,0
5464,454,-0.02466482925781302,Co,1,0
5465,454,-0.020632109358666148,Co,2,0
5466,454,-0.004423860436843388,Co,3,0
5467,454,-0.006685319639931372,Co,4,0
5468,454,0.015353491277527056,Co,5,0
5469,454,-0.007428425784589727,Co,6,0
5470,454,0.001797351503970446,Co,9,0
5471,454,-0.008214003976099752,Co,10,0
5472,454,0.01167012367613877,Co,11,0
5473,454,0.017330902646436296,Co,12,0
5474,454,0.0019058153032876727,Co,13,0
5475,454,-0.0205987587436451,Co,14,0
5476,454,0.0205987587436451,Co,15,0
5477,455,-0.00507110602430399,Co,1,0
5478,455,-0.03796577664890828,Co,2,0
5479,455,0.003068044900343349,Co,3,0
5480,455,-0.013026779488937677,Co,4,0
5481,455,-0.002950024123019146,Co,8,0
5482,455,-0.05194686953543276,Co,9,0
5483,455,-0.014992033003290613,Co,10,0
5484,455,0.015193460817990952,Co,11,0
5485,455,-0.012335054154098343,Co,12,0
5486,455,-0.03286791044906304,Co,13,0
5487,455,0.020079328124349084,Co,14,0
5488,455,-0.020079328124349084,Co,15,0
5489,456,0.14849413946445908,Co,2,0
5490,456,-0.0208127430129511,Co,3,0
5491,456,-0.041385370300805274,Co,4,0
5492,456,0.009036204589713617,Co,5,0
5493,456,-0.06554611935530841,Co,6,0
5494,456,-0.041091935798616586,Co,7,0
5495,456,-0.011358257113503974,Co,8,0
5496,456,-0.09352815364788877,Co,9,0
5497,456,-0.04811112258925793,Co,10,0
5498,456,-0.04122544741834172,Co,11,0
5499,456,0.0028454935100165404,Co,12,0
5500,456,-0.11834371663917417,Co,13,0
5501,456,0.04784523746425852,Co,14,0
5502,456,-0.04784523746425851,Co,15,0
5503,457,0.0850267163273592,Co,1,0
5504,457,0.06275498128401198,Co,2,0
5505,457,-0.012239665327469076,Co,3,0
5506,457,0.05437884338557772,Co,4,0
5507,457,-0.014585827794872205,Co,5,0
5508,457,-0.005454756385985436,Co,6,0
5509,457,-0.006206770749847792,Co,7,0
5510,457,0.022420197117445424,Co,8,0
5511,457,-0.008088964653384281,Co,9,0
5512,457,0.02294146624075044,Co,10,0
5513,457,0.010715991964030301,Co,11,0
5514,457,0.04380711531298499,Co,12,0
5515,457,-0.0001501822100394186,Co,13,0
5516,457,0.06366131975246093,Co,14,0
5517,457,-0.06366131975246093,Co,15,0
5518,462,0.032648059326791365,Co,1,0
5519,462,0.016120292089246972,Co,2,0
5520,462,0.05861712170258501,Co,3,0
5521,462,0.014000321495316815,Co,4,0
5522,462,0.03037812056961971,Co,5,0
5523,462,0.007935660912889327,Co,6,0
5524,462,-0.005050301920603198,Co,7,0
5525,462,0.0180638688234814,Co,8,0
5526,462,0.020765324722159705,Co,9,0
5527,462,-0.004575584384695311,Co,10,0
5528,462,-0.022749745653391485,Co,11,0
5529,462,0.004849655128396038,Co,12,0
5530,462,0.0032652286054508373,Co,13,0
5531,462,-0.01624338178873821,Co,14,0
5532,462,0.01624338178873821,Co,15,0
5533,463,0.054078011615367384,Co,1,0
5534,463,0.0693259282443241,Co,2,0
5535,463,0.02807006407570843,Co,3,0
5536,463,0.051107462849883246,Co,4,0
5537,463,0.04826145499501842,Co,5,0
5538,463,0.04773273813826845,Co,6,0
5539,463,0.04674947841151818,Co,7,0
5540,463,0.028531417363264797,Co,8,0
5541,463,0.00853091297172168,Co,9,0
5542,463,-0.0019720663534221056,Co,10,0
5543,463,0.002987260419990343,Co,11,0
5544,463,0.015012842783903059,Co,12,0
5545,463,0.007699949956275306,Co,13,0
5546,463,-0.014623520966854958,Co,14,0
5547,463,0.014623520966854956,Co,15,0
5548,464,0.037653480094909875,Co,1,0
5549,464,0.002540564266767035,Co,2,0
5550,464,-0.005656517088070042,Co,3,0
5551,464,0.024521869460060006,Co,4,0
5552,464,0.009293253706220233,Co,5,0
5553,464,0.003814773838103379,Co,6,0
5554,464,-0.0020339489641433275,Co,7,0
5555,464,0.01923419257819881,Co,8,0
5556,464,-0.005573152157512047,Co,9,0
5557,464,0.023707929414085716,Co,10,0
5558,464,0.01200734886519339,Co,11,0
5559,464,0.02470232606247198,Co,12,0
5560,464,-0.002045106333723422,Co,13,0
5561,464,0.004537356573716466,Co,14,0
5562,464,-0.004537356573716466,Co,15,0
5563,465,0.020371221653285202,Co,1,0
5564,465,-0.02283168782510836,Co,2,0
5565,465,0.0172938720890278,Co,3,0
5566,465,-0.01787726542197666,Co,4,0
5567,465,-0.029677888112257585,Co,5,0
5568,465,-0.026833585000933646,Co,6,0
5569,465,-0.03659673288172957,Co,7,0
5570,465,-0.010533278724743775,Co,8,0
5571,465,0.0021696883680072943,Co,9,0
5572,465,-0.034034646271026744,Co,10,0
5573,465,-0.00589555964490533,Co,11,0
5574,465,-0.03257268303627574,Co,12,0
5575,465,-0.017258607873751684,Co,13,0
5576,465,0.006636496153868314,Co,14,0
5577,465,-0.006636496153868314,Co,15,0
5578,466,0.023266825975063625,Co,1,0
5579,466,0.012967018295408937,Co,2,0
5580,466,-0.003989835292817767,Co,3,0
5581,466,0.0065734880277319154,Co,4,0
5582,466,0.004951195289944611,Co,5,0
5583,466,-0.007633998208442234,Co,6,0
5584,466,-0.004218321060119086,Co,7,0
5585,466,-0.00903339179592984,Co,8,0
5586,466,-0.006460791067799436,Co,9,0
5587,466,-0.008645116740431143,Co,10,0
5588,466,-0.046651978078593656,Co,11,0
5589,466,0.0008428903856271082,Co,12,0
5590,466,-0.023045305936699147,Co,13,0
5591,466,0.010061682180252753,Co,14,0
5592,466,-0.010061682180252753,Co,15,0
5593,467,0.017293208331829173,Co,1,0
5594,467,0.01812097058446175,Co,2,0
5595,467,0.012193818457024323,Co,3,0
5596,467,0.003711464547765428,Co,4,0
5597,467,0.023231174810792527,Co,5,0
5598,467,0.03536590393099203,Co,6,0
5599,467,0.009861107427161097,Co,7,0
5600,467,0.011912060563510886,Co,8,0
5601,467,0.0006934916999625559,Co,9,0
5602,467,0.0030366304814163497,Co,10,0
5603,467,0.020862376546140995,Co,11,0
5604,467,0.009520811864904681,Co,12,0
5605,467,0.010107941809263943,Co,13,0
5606,467,-0.020364252327860564,Co,14,0
5607,467,0.020364252327860564,Co,15,0
5608,468,0.04225335720770755,Co,1,0
5609,468,-0.0057114712619465565,Co,2,0
5610,468,-0.0030471292285610407,Co,3,0
5611,468,-0.0006894550742737142,Co,4,0
5612,468,-0.011557371140363744,Co,5,0
5613,468,-0.021931739113430417,Co,6,0
5614,468,-0.0122826169687364,Co,7,0
5615,468,-0.002970942542207756,Co,8,0
5616,468,0.004356207334832302,Co,9,0
5617,468,0.008581387578076726,Co,10,0
5618,468,0.01750101271932856,Co,11,0
5619,468,-0.024850163409844646,Co,12,0
5620,468,0.0219685247207873,Co,13,0
5621,468,-0.015428400691809044,Co,14,0
5622,468,0.015428400691809044,Co,15,0
5623,469,-0.006135948486012445,Co,1,0
5624,469,0.018081415139480264,Co,2,0
5625,469,0.005880354316062253,Co,3,0
5626,469,0.006965513756118383,Co,4,0
5627,469,0.03014964777475311,Co,5,0
5628,469,-0.008640157274832444,Co,6,0
5629,469,-0.003921128286431632,Co,7,0
5630,469,-0.01943482879101796,Co,8,0
5631,469,-0.0038094674573554586,Co,9,0
5632,469,-0.014261455353257589,Co,10,0
5633,469,-0.023047422019010763,Co,11,0
5634,469,-0.007680652205210959,Co,12,0
5635,469,0.018806153352920865,Co,13,0
5636,469,-0.006078563691547118,Co,14,0
5637,469,0.006078563691547118,Co,15,0
5638,470,0.008749960278146477,Co,1,0
5639,470,-0.018280553448346087,Co,2,0
5640,470,0.013145510000725042,Co,3,0
5641,470,-0.0038521968900359378,Co,4,0
5642,470,0.006783323648482316,Co,5,0
5643,470,0.05679698849036337,Co,6,0
5644,470,0.001644486377434643,Co,7,0
5645,470,-0.010350510730729994,Co,8,0
5646,470,0.0004296079710698936,Co,9,0
5647,470,-0.004949816485350984,Co,10,0
5648,470,-0.037741844607301706,Co,11,0
5649,470,0.021494144748697992,Co,12,0
5650,470,0.0077036550866663445,Co,13,0
5651,470,0.0020376914090315234,Co,14,0
5652,470,-0.0020376914090315234,Co,15,0
5653,471,0.008480275541529152,Co,1,0
5654,471,-0.027395042829239893,Co,2,0
5655,471,-0.00209777994459571,Co,3,0
5656,471,-0.035897746666567136,Co,4,0
5657,471,-0.010036345174057453,Co,5,0
5658,471,-0.010393691464252732,Co,6,0
5659,471,-0.009357335778410115,Co,7,0
5660,471,-0.023337922118773478,Co,8,0
5661,471,-0.03165054235261864,Co,9,0
5662,471,-0.020229103667597483,Co,10,0
5663,471,-0.01713206555007054,Co,11,0
5664,471,0.010251352806623424,Co,12,0
5665,471,-0.048167012902438,Co,13,0
5666,471,-0.012435026250748955,Co,14,0
5667,471,0.012435026250748956,Co,15,0
5668,472,-0.0021583668529723612,Co,1,0
5669,472,-0.031002405157178888,Co,2,0
5670,472,-0.023611591355380563,Co,3,0
5671,472,0.00021908561864882395,Co,4,0
5672,472,0.013926687148388,Co,5,0
5673,472,-0.02573287371632673,Co,6,0
5674,472,-0.004459921564621329,Co,7,0
5675,472,-0.0019209248396348678,Co,8,0
5676,472,-0.05562722395214413,Co,9,0
5677,472,0.0038169227611381668,Co,10,0
5678,472,0.011986036272519075,Co,11,0
5679,472,-0.007035570213092222,Co,12,0
5680,472,0.018063511148981613,Co,13,0
5681,472,0.004864580573137867,Co,14,0
5682,472,-0.004864580573137869,Co,15,0
5683,473,0.004304724422213215,Co,1,0
5684,473,0.01553456232481236,Co,2,0
5685,473,0.01125649990607035,Co,3,0
5686,473,-0.015795130658463045,Co,4,0
5687,473,-0.003156323290761265,Co,5,0
5688,473,-0.0531470949976635,Co,6,0
5689,473,-0.04101635044873505,Co,7,0
5690,473,-0.03453830432041962,Co,8,0
5691,473,-0.04292524222611143,Co,9,0
5692,473,-0.012912159488840457,Co,10,0
5693,473,-0.005861777522174583,Co,11,0
5694,473,-0.02595551662255314,Co,12,0
5695,473,-0.007415148263486073,Co,13,0
5696,473,0.007554148544751824,Co,14,0
5697,473,-0.0075541485447518245,Co,15,0
5698,474,0.019631242439269066,Co,1,0
5699,474,0.020148107757816298,Co,2,0
5700,474,0.010611393665561273,Co,3,0
5701,474,0.025046056861390352,Co,4,0
5702,474,0.020318541829106952,Co,5,0
5703,474,-0.027562170907055324,Co,6,0
5704,474,-0.01792180742172072,Co,7,0
5705,474,0.02979636014628962,Co,8,0
5706,474,0.012419319893458899,Co,9,0
5707,474,-0.008366662456462691,Co,10,0
5708,474,-0.015074726059948574,Co,11,0
5709,474,-0.018179616073399178,Co,12,0
5710,474,0.020162325529673633,Co,13,0
5711,474,-0.02053962534764916,Co,14,0
5712,474,0.02053962534764916,Co,15,0
5713,475,0.019912170667297557,Co,1,0
5714,475,0.018027356036246844,Co,2,0
5715,475,0.009687243205974165,Co,3,0
5716,475,0.039051038329037654,Co,4,0
5717,475,0.02221781735608579,Co,5,0
5718,475,0.048274116240968,Co,6,0
5719,475,0.011836623644991275,Co,7,0
5720,475,0.04042837087481574,Co,8,0
5721,475,0.037955232192282445,Co,9,0
5722,475,-0.0026393930138360333,Co,10,0
5723,475,0.006559709743253182,Co,11,0
5724,475,0.011604429774353477,Co,12,0
5725,475,0.0220638146312501,Co,13,0
5726,475,0.0005992026386968073,Co,14,0
5727,475,-0.0005992026386968038,Co,15,0
5728,476,0.0027494431740112124,Co,1,0
5729,476,0.004931786820129963,Co,2,0
5730,476,0.015582274265591094,Co,3,0
5731,476,-0.013225245970375409,Co,4,0
5732,476,0.0018080219565665794,Co,5,0
5733,476,0.00427229171172518,Co,6,0
5734,476,0.012527965970015778,Co,7,0
5735,476,0.0025857631589780196,Co,8,0
5736,476,0.0017522164803095994,Co,9,0
5737,476,0.0005599222842132545,Co,10,0
5738,476,0.062422223636148536,Co,11,0
5739,476,0.008872548426207017,Co,12,0
5740,476,-0.014270827674899837,Co,13,0
5741,476,-0.001106086813586005,Co,14,0
5742,476,0.001106086813586006,Co,15,0
5743,477,0.030074546843643562,Co,1,0
5744,477,-0.016412198106512253,Co,2,0
5745,477,-0.00753682921624255,Co,3,0
5746,477,-0.024370562497467548,Co,4,0
5747,477,-0.03889266959658416,Co,5,0
5748,477,0.006718619676303432,Co,6,0
5749,477,-0.028256638457843066,Co,7,0
5750,477,-0.004102962942695348,Co,8,0
5751,477,-0.07907381984728212,Co,9,0
5752,477,-0.021535485538650468,Co,10,0
5753,477,-0.04485977817822824,Co,11,0
5754,477,0.02225178412060892,Co,12,0
5755,477,-0.021792130218247385,Co,13,0
5756,477,-0.0010055141631494235,Co,14,0
5757,477,0.0010055141631494235,Co,15,0
5758,478,0.05460206653745209,Co,1,0
5759,478,0.014569431363490093,Co,2,0
5760,478,-0.05464672387759896,Co,3,0
5761,478,-0.03474454419822742,Co,4,0
5762,478,-0.07042616516722511,Co,5,0
5763,478,0.0646526240879716,Co,6,0
5764,478,0.11316823470031245,Co,7,0
5765,478,-0.022428536266322067,Co,8,0
5766,478,-0.05439283147013594,Co,9,0
5767,478,-0.05540784291290152,Co,10,0
5768,478,0.07613655863866683,Co,11,0
5769,478,-0.023333393813012658,Co,12,0
5770,478,-0.014291632438610744,Co,13,0
5771,478,0.06362451214679835,Co,14,0
5772,478,-0.06362451214679835,Co,15,0
5773,479,-0.035972686327253804,Co,1,0
5774,479,0.036409215571325884,Co,2,0
5775,479,0.008209077237758081,Co,3,0
5776,479,0.005597614363313684,Co,4,0
5777,479,-0.01699930091425951,Co,5,0
5778,479,-0.025506377912354633,Co,6,0
5779,479,0.007307702021955223,Co,7,0
5780,479,-0.017461028555782042,Co,8,0
5781,479,-0.02024445396389997,Co,9,0
5782,479,0.014067789137048254,Co,10,0
5783,479,0.05120308983862285,Co,11,0
5784,479,-0.0035057170997661938,Co,12,0
5785,479,0.01045362083361107,Co,13,0
5786,479,0.015344856556519985,Co,14,0
5787,479,-0.015344856556519985,Co,15,0
5788,480,0.015280869637641952,Co,1,0
5789,480,0.022495322990581067,Co,2,0
5790,480,0.00959880763740549,Co,3,0
5791,480,-0.003711281913121464,Co,4,0
5792,480,0.04277226655264813,Co,5,0
5793,480,0.014780775283250116,Co,6,0
5794,480,0.009605180056785366,Co,7,0
5795,480,-0.011682227564862868,Co,8,0
5796,480,0.00867442626577164,Co,9,0
5797,480,0.027546217173609153,Co,10,0
5798,480,0.027128852481823854,Co,11,0
5799,480,0.02230582157876903,Co,12,0
5800,480,-0.03182092431740945,Co,13,0
5801,480,-0.015957690743726632,Co,14,0
5802,480,0.015957690743726632,Co,15,0
5803,481,-0.013603999295237186,Co,1,0
5804,481,-0.00760203820010487,Co,2,0
5805,481,0.01112437133423816,Co,3,0
5806,481,0.024787275073797417,Co,4,0
5807,481,0.01051454979232193,Co,5,0
5808,481,-0.01593936693452408,Co,6,0
5809,481,-0.018185588428021135,Co,7,0
5810,481,0.016808231296877488,Co,8,0
5811,481,0.034485656495610806,Co,9,0
5812,481,0.011305053516499424,Co,10,0
5813,481,-0.007104455778085611,Co,11,0
5814,481,0.0034978823883438214,Co,12,0
5815,481,-0.015161665704478,Co,13,0
5816,481,-0.017840336163633924,Co,14,0
5817,481,0.017840336163633924,Co,15,0
5818,482,-0.0017054103744612139,Co,1,0
5819,482,0.007595720576907898,Co,2,0
5820,482,-0.008464779221114445,Co,3,0
5821,482,-0.009155683343998355,Co,4,0
5822,482,-0.013258427279430354,Co,5,0
5823,482,-0.003244646326225449,Co,6,0
5824,482,0.0077091713895158275,Co,7,0
5825,482,-0.03158132837247035,Co,8,0
5826,482,0.005965524353623997,Co,9,0
5827,482,-0.008451329121352241,Co,10,0
5828,482,0.009718557584788526,Co,11,0
5829,482,0.007301101415529423,Co,12,0
5830,482,-0.02963197767452986,Co,13,0
5831,482,0.005432188921182691,Co,14,0
5832,482,-0.005432188921182691,Co,15,0
5833,483,-0.0017863677595711678,Co,1,0
5834,483,0.01566808119311642,Co,2,0
5835,483,-0.002665085525226864,Co,3,0
5836,483,-0.009006656401748036,Co,4,0
5837,483,0.015491824537467128,Co,5,0
5838,483,-0.020438716962642683,Co,6,0
5839,483,0.016741278672179893,Co,7,0
5840,483,-0.012440667023076904,Co,8,0
5841,483,0.017140620042440817,Co,9,0
5842,483,0.027439420193693206,Co,10,0
5843,483,-0.019853593576683214,Co,11,0
5844,483,-0.009328048273490305,Co,12,0
5845,483,-0.012565586391036054,Co,13,0
5846,483,0.01312727415426558,Co,14,0
5847,483,-0.01312727415426558,Co,15,0
5848,484,0.011175067541686252,Co,1,0
5849,484,-0.017781330738397296,Co,2,0
5850,484,-0.019630356295753052,Co,3,0
5851,484,0.007757886802652297,Co,4,0
5852,484,0.00461661443685429,Co,5,0
5853,484,-0.023787846068000697,Co,6,0
5854,484,0.0013671627635924617,Co,7,0
5855,484,-0.014541886868886968,Co,8,0
5856,484,0.01523433579795799,Co,9,0
5857,484,-0.02337503321714369,Co,10,0
5858,484,-0.023639967540359415,Co,11,0
5859,484,-0.03179970571745769,Co,12,0
5860,484,-0.020174154515074295,Co,13,0
5861,484,0.01522445307736801,Co,14,0
5862,484,-0.015224453077368008,Co,15,0
5863,485,0.0025140894447054953,Co,1,0
5864,485,0.02213337569442412,Co,2,0
5865,485,0.03827669423981406,Co,3,0
5866,485,0.012294555122139676,Co,4,0
5867,485,0.02600611775505338,Co,5,0
5868,485,0.003733842635798625,Co,6,0
5869,485,0.0006751722371530055,Co,7,0
5870,485,-0.0010663685050404433,Co,8,0
5871,485,-0.0069784446897879875,Co,9,0
5872,485,0.0034747976191461813,Co,10,0
5873,485,-0.005894202154694855,Co,11,0
5874,485,0.023352111625352327,Co,12,0
5875,485,0.028457713101240158,Co,13,0
5876,485,0.000889443812772301,Co,14,0
5877,485,-0.000889443812772301,Co,15,0
5878,486,-0.015073655802996293,Co,1,0
5879,486,0.007416934963283951,Co,2,0
5880,486,-0.011947780080302658,Co,3,0
5881,486,-0.025135728068118795,Co,4,0
5882,486,-0.02575153533894578,Co,5,0
5883,486,-0.02286851466071383,Co,6,0
5884,486,0.02025372018383084,Co,7,0
5885,486,-0.005473177957324217,Co,8,0
5886,486,-0.02660165689806611,Co,9,0
5887,486,0.0003594968589955439,Co,10,0
5888,486,0.0013051255520704083,Co,11,0
5889,486,-0.023771629455858034,Co,12,0
5890,486,-0.012099367789978261,Co,13,0
5891,486,-0.0022757676249635555,Co,14,0
5892,486,0.0022757676249635555,Co,15,0
5893,487,0.06403485168142938,Co,1,0
5894,487,0.011408260150977683,Co,2,0
5895,487,0.02552448352843124,Co,3,0
5896,487,0.008682950696426942,Co,4,0
5897,487,0.044214279544980736,Co,5,0
5898,487,-0.01390207825741429,Co,6,0
5899,487,0.001091830996951322,Co,7,0
5900,487,-0.01606502281694127,Co,8,0
5901,487,-0.013326058244010407,Co,9,0
5902,487,-0.011045272482416622,Co,10,0
5903,487,0.01982486811424164,Co,11,0
5904,487,0.02871834012070009,Co,12,0
5905,487,0.03522009038691175,Co,13,0
5906,487,0.0006040487673502105,Co,14,0
5907,487,-0.000604048767350214,Co,15,0
5908,488,-0.03377382668042295,Co,1,0
5909,488,-0.024107695474595223,Co,2,0
5910,488,-0.02042900777982377,Co,3,0
5911,488,-0.03746646202507045,Co,4,0
5912,488,-0.011176542637668475,Co,5,0
5913,488,-0.04696132481650655,Co,6,0
5914,488,-0.039848303491703485,Co,7,0
5915,488,-0.014632236432399595,Co,8,0
5916,488,-0.046606094979156416,Co,9,0
5917,488,-0.03576853800454241,Co,10,0
5918,488,-0.04193928372933878,Co,11,0
5919,488,-0.019295760566773543,Co,12,0
5920,488,-0.03296663617877763,Co,13,0
5921,488,-0.002208864788006089,Co,14,0
5922,488,0.0022088647880060854,Co,15,0
5923,489,-0.007602393445001895,Co,1,0
5924,489,-0.012028298315891294,Co,2,0
5925,489,-0.003510752317920288,Co,3,0
5926,489,0.0007983186868738192,Co,4,0
5927,489,-0.038441971935571945,Co,5,0
5928,489,-0.015570405195349813,Co,6,0
5929,489,-0.007239253266909846,Co,7,0
5930,489,0.014964790478469367,Co,8,0
5931,489,-0.016650232477848442,Co,9,0
5932,489,0.024506170727589167,Co,10,0
5933,489,0.010288310748504226,Co,11,0
5934,489,-0.0016739135518582058,Co,12,0
5935,489,-0.009732851139818258,Co,13,0
5936,489,0.005640176672624914,Co,14,0
5937,489,-0.005640176672624914,Co,15,0
5938,490,0.0449288059168093,Co,1,0
5939,490,-0.0019857073283197357,Co,2,0
5940,490,0.032234679401675445,Co,3,0
5941,490,0.006063601382519275,Co,4,0
5942,490,0.03227395170245092,Co,5,0
5943,490,-0.008792634613186807,Co,6,0
5944,490,0.022063935130864194,Co,7,0
5945,490,0.03738385205138566,Co,8,0
5946,490,0.019802478994136292,Co,9,0
5947,490,0.026317168822383247,Co,10,0
5948,490,0.0072506182532132675,Co,11,0
5949,490,0.014048257008154125,Co,12,0
5950,490,0.025922768536935675,Co,13,0
5951,490,0.012339429489315358,Co,14,0
5952,490,-0.012339429489315358,Co,15,0
5953,491,-0.0263394206811262,Co,1,0
5954,491,-0.015647749446300048,Co,2,0
5955,491,-0.00881606282448075,Co,3,0
5956,491,0.022177569348330376,Co,4,0
5957,491,-0.005208312044266581,Co,5,0
5958,491,0.020259198908028693,Co,6,0
5959,491,0.010405929641094533,Co,7,0
5960,491,-0.0021765026382909013,Co,8,0
5961,491,-0.012885184352054534,Co,9,0
5962,491,0.004672013901936835,Co,10,0
5963,491,-0.012132296783892143,Co,11,0
5964,491,-0.017091471462231105,Co,12,0
5965,491,-0.03676593753706077,Co,13,0
5966,491,-0.011449425542516361,Co,14,0
5967,491,0.011449425542516361,Co,15,0
5968,492,-0.014139208777656575,Co,1,0
5969,492,-0.0037126390166001373,Co,2,0
5970,492,-0.00478134835284832,Co,3,0
5971,492,-0.012283117390515692,Co,4,0
5972,492,-0.027489712784510296,Co,5,0
5973,492,0.006959153194363756,Co,6,0
5974,492,-0.021972985209242513,Co,7,0
5975,492,-0.021374266292719032,Co,8,0
5976,492,-0.003674863190852231,Co,9,0
5977,492,-0.01512532891884728,Co,10,0
5978,492,0.028393849199976263,Co,11,0
5979,492,-0.01602532143689407,Co,12,0
5980,492,-0.027710333083496966,Co,13,0
5981,492,0.002009132153514676,Co,14,0
5982,492,-0.002009132153514676,Co,15,0
5983,493,-0.0074715134128955675,Co,1,0
5984,493,-0.04701131407622271,Co,2,0
5985,493,0.009827162300842397,Co,3,0
5986,493,-0.010137946288688072,Co,4,0
5987,493,-0.02326643974203882,Co,5,0
5988,493,-0.0002645082187680767,Co,6,0
5989,493,-0.01580490762695877,Co,7,0
5990,493,-0.024191839595725444,Co,8,0
5991,493,-0.007567770043611238,Co,9,0
5992,493,-0.011186577192399962,Co,10,0
5993,493,-0.010260543384782415,Co,11,0
5994,493,0.009215367284208412,Co,12,0
5995,493,0.013859350416868164,Co,13,0
5996,493,-0.012776808188347023,Co,14,0
5997,493,0.012776808188347023,Co,15,0
5998,494,-0.000496503616772212,Co,1,0
5999,494,0.035991810835644,Co,2,0
6000,494,0.00961994392392631,Co,3,0
6001,494,0.005543769418668696,Co,4,0
6002,494,0.021954690199904085,Co,5,0
6003,494,0.016420893847661596,Co,6,0
6004,494,0.03853786824773785,Co,7,0
6005,494,0.010080018076527222,Co,8,0
6006,494,0.015795607041185142,Co,9,0
6007,494,0.026662297376255778,Co,10,0
6008,494,-0.015741552117342527,Co,11,0
6009,494,0.0063855256289049485,Co,12,0
6010,494,0.017830641276119823,Co,13,0
6011,494,0.0019130293761390228,Co,14,0
6012,494,-0.0019130293761390228,Co,15,0
6013,495,0.01171682940409368,Co,1,0
6014,495,0.025889252341800353,Co,2,0
6015,495,0.013322194577905996,Co,3,0
6016,495,0.008747286450596657,Co,4,0
6017,495,0.00269328586899676,Co,5,0
6018,495,0.017707843617394844,Co,6,0
6019,495,-0.0075129893357932,Co,7,0
6020,495,-0.003558522203546039,Co,8,0
6021,495,0.00290181706604223,Co,9,0
6022,495,0.03615629646738875,Co,10,0
6023,495,0.01520638259286904,Co,11,0
6024,495,-0.03770857726886996,Co,12,0
6025,495,0.03683272987124502,Co,13,0
6026,495,0.026881599614890207,Co,14,0
6027,495,-0.026881599614890204,Co,15,0
6028,496,0.014562836720146358,Co,1,0
6029,496,0.003115796010947653,Co,2,0
6030,496,0.00874336868225304,Co,3,0
6031,496,0.010120474511787044,Co,4,0
6032,496,-0.011527754698330669,Co,5,0
6033,496,0.009335778657651478,Co,6,0
6034,496,-0.015002720228423614,Co,7,0
6035,496,-0.00638209711678315,Co,8,0
6036,496,0.001327517176804435,Co,9,0
6037,496,-0.02508459845683942,Co,10,0
6038,496,0.025177581708631287,Co,11,0
6039,496,-0.03511006631939612,Co,12,0
6040,496,-0.015212087005631612,Co,13,0
6041,496,-0.0065873564290872206,Co,14,0
6042,496,0.0065873564290872206,Co,15,0
6043,497,0.036288905157594885,Co,1,0
6044,497,0.002437179087244834,Co,2,0
6045,497,-0.0015937642697873705,Co,3,0
6046,497,0.01265552459219766,Co,4,0
6047,497,-0.007913010998161708,Co,5,0
6048,497,0.013714634542077579,Co,6,0
6049,497,0.02821836746857215,Co,7,0
6050,497,0.011622330963689387,Co,8,0
6051,497,0.026747307847617675,Co,9,0
6052,497,0.018252995270804054,Co,10,0
6053,497,0.006123718949673911,Co,11,0
6054,497,0.02886660038148371,Co,12,0
6055,497,0.0016774515888228828,Co,13,0
6056,497,0.032477289870765494,Co,14,0
6057,497,-0.032477289870765494,Co,15,0
6058,498,0.025636375487021912,Co,1,0
6059,498,0.01791438298934446,Co,2,0
6060,498,-0.0020729809552408242,Co,3,0
6061,498,0.006756879672030779,Co,4,0
6062,498,0.015450484836305057,Co,5,0
6063,498,-0.037905747706645385,Co,6,0
6064,498,0.015904630603495375,Co,7,0
6065,498,-0.009455582823692913,Co,8,0
6066,498,-0.019563457716142683,Co,9,0
6067,498,0.05113536042446869,Co,10,0
6068,498,-0.07899923989357985,Co,11,0
6069,498,-0.041499909430757015,Co,12,0
6070,498,-0.001159791457772369,Co,13,0
6071,498,0.006984105430927423,Co,14,0
6072,498,-0.006984105430927423,Co,15,0
6073,499,-0.02980486862479076,Co,1,0
6074,499,0.026028226366014668,Co,2,0
6075,499,-0.00674161806447207,Co,3,0
6076,499,0.0019158164024271626,Co,4,0
6077,499,-0.008855719943034818,Co,5,0
