,Rand_Var,Data,Group,RM_Vals,Group_Coded
1317,1,0.16571025255469973,Stable,30,2
1318,1,0.2485653788320496,Stable,35,2
1319,1,0.0,Stable,40,2
1320,1,0.06904593856445822,Stable,5,2
1321,1,0.16571025255469973,Stable,10,2
1322,1,0.25777150397397736,Stable,15,2
1323,1,0.11047350170313315,Stable,20,2
1324,1,0.11047350170313315,Stable,25,2
1325,1,0.193328627980483,Stable,30,2
1326,1,0.11047350170313315,Stable,35,2
1327,1,0.0,Stable,40,2
1328,1,0.1242826894160248,Stable,5,2
1329,1,0.2209470034062663,Stable,10,2
1330,1,0.25777150397397736,Stable,15,2
1331,1,0.11047350170313315,Stable,20,2
1332,1,0.193328627980483,Stable,25,2
1333,1,0.2209470034062663,Stable,30,2
1334,1,0.0,Stable,35,2
1335,1,0.2209470034062663,Stable,40,2
1336,1,0.31563857629466613,Stable,5,2
1337,1,0.16571025255469973,Stable,10,2
1338,1,0.1472980022708442,Stable,15,2
1339,1,0.2209470034062663,Stable,20,2
1340,1,0.17675760272501304,Stable,25,2
1341,1,0.1472980022708442,Stable,30,2
1342,1,0.0,Stable,35,2
1343,1,0.11047350170313315,Stable,40,2
1344,1,0.9942615153281984,Stable,5,2
1345,1,0.27618375425783287,Stable,10,2
1346,1,0.26829278985046623,Stable,15,2
1347,1,0.5081781078344125,Stable,20,2
1348,1,0.33142050510939947,Stable,25,2
1349,1,0.2209470034062663,Stable,30,2
1350,1,0.0,Stable,35,2
1351,1,0.0,Stable,40,2
1352,1,0.9114063890508485,Stable,5,2
1353,1,0.27618375425783287,Stable,10,2
1354,1,0.27618375425783287,Stable,15,2
1355,1,0.6628410102187988,Stable,20,2
1356,1,0.055236750851566575,Stable,25,2
1357,1,0.11047350170313315,Stable,30,2
1358,1,0.0,Stable,35,2
1359,1,0.0,Stable,40,2
1360,1,0.4860834074937858,Stable,5,2
1361,1,0.48923979325673245,Stable,10,2
1362,1,0.37284806824807437,Stable,15,2
1363,1,0.27618375425783287,Stable,20,2
1364,1,0.0,Stable,25,2
1365,1,0.0,Stable,30,2
1366,1,0.0,Stable,35,2
1367,1,0.0,Stable,40,2
1368,1,0.055236750851566575,Stable,5,2
1369,1,0.12625543051786645,Stable,10,2
1370,1,0.193328627980483,Stable,15,2
1371,1,0.055236750851566575,Stable,20,2
1372,1,0.11047350170313315,Stable,25,2
1373,1,0.0,Stable,30,2
1374,1,0.0,Stable,35,2
1375,1,0.0,Stable,40,2
1376,1,0.055236750851566575,Stable,5,2
1377,1,0.03682450056771105,Stable,10,2
1378,1,0.06137416761285175,Stable,15,2
1379,1,0.055236750851566575,Stable,20,2
1380,1,0.0,Stable,25,2
1381,1,0.0,Stable,30,2
1382,1,0.0,Stable,35,2
1383,1,0.0,Stable,40,2
1384,1,0.13809187712891643,Stable,5,2
1385,1,0.20867216988369597,Stable,10,2
1386,1,0.18412250283855525,Stable,15,2
1387,1,0.0736490011354221,Stable,20,2
1388,1,0.03682450056771105,Stable,25,2
1389,1,0.0,Stable,30,2
1390,1,0.0,Stable,35,2
1391,1,0.0,Stable,40,2
1392,1,0.4050695062448216,Stable,5,2
1393,1,0.2025347531224108,Stable,10,2
1394,1,0.33142050510939947,Stable,15,2
1395,1,0.3682450056771105,Stable,20,2
1396,1,0.16571025255469973,Stable,25,2
1397,1,0.2209470034062663,Stable,30,2
1398,1,0.0,Stable,35,2
1399,1,0.0,Stable,40,2
1400,1,0.26829278985046623,Stable,5,2
1401,1,0.055236750851566575,Stable,10,2
1402,1,0.09206125141927762,Stable,15,2
1403,1,0.11047350170313315,Stable,20,2
1404,1,0.17675760272501306,Stable,25,2
1405,1,0.1472980022708442,Stable,30,2
1406,1,0.1472980022708442,Stable,35,2
1407,1,0.0,Stable,40,2
1408,1,0.5707797587995213,Stable,5,2
1409,1,0.4695123822383159,Stable,10,2
1410,1,0.27618375425783287,Stable,15,2
1411,1,0.8101390124896432,Stable,20,2
1412,1,2.09899653235953,Stable,25,2
1413,1,0.5302728081750392,Stable,30,2
1414,1,0.3535152054500261,Stable,35,2
1415,1,0.0,Stable,40,2
1416,1,0.5365855797009325,Stable,5,2
1417,1,0.5523675085156657,Stable,10,2
1418,1,0.349832755393255,Stable,15,2
1419,1,0.4971307576640992,Stable,20,2
1420,1,0.5081781078344124,Stable,25,2
1421,1,0.33142050510939947,Stable,30,2
1422,1,0.2209470034062663,Stable,35,2
1423,1,0.0,Stable,40,2
1424,1,0.0,Stable,5,2
1425,1,0.0,Stable,10,2
1426,1,0.0,Stable,15,2
1427,1,0.0,Stable,20,2
1428,1,0.0,Stable,25,2
1429,1,0.0,Stable,30,2
1430,1,0.0,Stable,35,2
1431,1,0.0,Stable,40,2
1432,1,0.0,Stable,5,2
1433,1,0.03682450056771105,Stable,10,2
1434,1,0.055236750851566575,Stable,15,2
1435,1,0.1472980022708442,Stable,20,2
1436,1,0.11047350170313315,Stable,25,2
1437,1,0.11047350170313315,Stable,30,2
1438,1,0.08285512627734987,Stable,35,2
1439,1,0.11047350170313315,Stable,40,2
1440,1,0.0,Stable,5,2
1441,1,0.0,Stable,10,2
1442,1,0.0,Stable,15,2
1443,1,0.0,Stable,20,2
1444,1,0.0,Stable,25,2
1445,1,0.0,Stable,30,2
1446,1,0.0,Stable,35,2
1447,1,0.0,Stable,40,2
1448,2,1.2668918918918919,Stable,5,2
1449,2,1.1402027027027026,Stable,10,2
1450,2,0.907939189189189,Stable,15,2
1451,2,0.7601351351351351,Stable,20,2
1452,2,0.25337837837837834,Stable,25,2
1453,2,0.12668918918918917,Stable,30,2
1454,2,0.1689189189189189,Stable,35,2
1455,2,0.38006756756756754,Stable,40,2
1456,2,0.0,Stable,5,2
1457,2,0.0,Stable,10,2
1458,2,0.0,Stable,15,2
1459,2,0.0,Stable,20,2
1460,2,0.0,Stable,25,2
1461,2,0.0,Stable,30,2
1462,2,0.0,Stable,35,2
1463,2,0.0,Stable,40,2
1464,2,0.5067567567567568,Stable,5,2
1465,2,0.7319819819819819,Stable,10,2
1466,2,0.8868243243243243,Stable,15,2
1467,2,0.3167229729729729,Stable,20,2
1468,2,0.0,Stable,25,2
1469,2,0.09501689189189189,Stable,30,2
1470,2,0.5489864864864865,Stable,35,2
1471,2,0.43074324324324326,Stable,40,2
1472,2,0.47055984555984554,Stable,5,2
1473,2,0.1689189189189189,Stable,10,2
1474,2,0.4222972972972973,Stable,15,2
1475,2,0.0,Stable,20,2
1476,2,0.04222972972972972,Stable,25,2
1477,2,0.12668918918918917,Stable,30,2
1478,2,0.3293918918918919,Stable,35,2
1479,2,0.25337837837837834,Stable,40,2
1480,2,0.39590371621621623,Stable,5,2
1481,2,1.1402027027027026,Stable,10,2
1482,2,0.28957528957528955,Stable,15,2
1483,2,0.2111486486486486,Stable,20,2
1484,2,0.1689189189189189,Stable,25,2
1485,2,0.3378378378378378,Stable,30,2
1486,2,0.464527027027027,Stable,35,2
1487,2,0.0,Stable,40,2
1488,2,0.6153474903474903,Stable,5,2
1489,2,0.29560810810810806,Stable,10,2
1490,2,0.25337837837837834,Stable,15,2
1491,2,0.45608108108108103,Stable,20,2
1492,2,0.3483952702702703,Stable,25,2
1493,2,0.608108108108108,Stable,30,2
1494,2,1.4569256756756757,Stable,35,2
1495,2,0.0,Stable,40,2
1496,2,1.6047297297297298,Stable,5,2
1497,2,0.6334459459459458,Stable,10,2
1498,2,0.25337837837837834,Stable,15,2
1499,2,0.5489864864864865,Stable,20,2
1500,2,0.5912162162162162,Stable,25,2
1501,2,0.38006756756756754,Stable,30,2
1502,2,2.2804054054054053,Stable,35,2
1503,2,0.0,Stable,40,2
1504,2,0.8445945945945944,Stable,5,2
1505,2,0.40118243243243246,Stable,10,2
1506,2,0.18299549549549546,Stable,15,2
1507,2,0.1990830115830116,Stable,20,2
1508,2,0.47508445945945943,Stable,25,2
1509,2,0.06334459459459459,Stable,30,2
1510,2,0.0,Stable,35,2
1511,2,0.0,Stable,40,2
1512,2,0.7918074324324325,Stable,5,2
1513,2,0.8023648648648648,Stable,10,2
1514,2,0.4886583011583011,Stable,15,2
1515,2,0.47508445945945943,Stable,20,2
1516,2,0.25337837837837834,Stable,25,2
1517,2,0.0,Stable,30,2
1518,2,0.0,Stable,35,2
1519,2,0.0,Stable,40,2
1520,2,0.38006756756756754,Stable,5,2
1521,2,0.48865830115830117,Stable,10,2
1522,2,0.16288610038610038,Stable,15,2
1523,2,0.21114864864864866,Stable,20,2
1524,2,0.0,Stable,25,2
1525,2,0.0,Stable,30,2
1526,2,0.04222972972972972,Stable,35,2
1527,2,0.0,Stable,40,2
1528,2,0.07601351351351351,Stable,5,2
1529,2,0.04222972972972973,Stable,10,2
1530,2,0.08445945945945944,Stable,15,2
1531,2,0.0,Stable,20,2
1532,2,0.0,Stable,25,2
1533,2,0.0,Stable,30,2
1534,2,0.0,Stable,35,2
1535,2,0.12668918918918917,Stable,40,2
1536,2,0.25337837837837834,Stable,5,2
1537,2,0.4222972972972972,Stable,10,2
1538,2,0.9121621621621621,Stable,15,2
1539,2,0.6334459459459459,Stable,20,2
1540,2,0.6334459459459459,Stable,25,2
1541,2,0.19003378378378377,Stable,30,2
1542,2,0.25337837837837834,Stable,35,2
1543,2,0.7601351351351351,Stable,40,2
1544,2,0.6651182432432432,Stable,5,2
1545,2,0.2111486486486486,Stable,10,2
1546,2,0.38006756756756754,Stable,15,2
1547,2,0.4117398648648649,Stable,20,2
1548,2,0.7601351351351351,Stable,25,2
1549,2,0.7094594594594594,Stable,30,2
1550,2,0.6334459459459458,Stable,35,2
1551,2,0.0,Stable,40,2
1552,2,0.7420366795366794,Stable,5,2
1553,2,2.964527027027027,Stable,10,2
1554,2,2.0903716216216215,Stable,15,2
1555,2,1.351351351351351,Stable,20,2
1556,2,1.9003378378378377,Stable,25,2
1557,2,1.545608108108108,Stable,30,2
1558,2,0.46452702702702703,Stable,35,2
1559,2,0.0,Stable,40,2
1560,2,0.12668918918918917,Stable,5,2
1561,2,0.12668918918918917,Stable,10,2
1562,2,0.09501689189189189,Stable,15,2
1563,2,0.0,Stable,20,2
1564,2,0.06334459459459459,Stable,25,2
1565,2,0.08445945945945944,Stable,30,2
1566,2,0.12668918918918917,Stable,35,2
1567,2,0.25337837837837834,Stable,40,2
1568,2,1.064189189189189,Stable,5,2
1569,2,1.7314189189189186,Stable,10,2
1570,2,0.7284628378378378,Stable,15,2
1571,2,0.8868243243243243,Stable,20,2
1572,2,1.2035472972972974,Stable,25,2
1573,2,1.2035472972972974,Stable,30,2
1574,2,1.0388513513513513,Stable,35,2
1575,2,0.5912162162162162,Stable,40,2
1576,2,1.2162162162162162,Stable,5,2
1577,2,3.08277027027027,Stable,10,2
1578,2,1.3513513513513515,Stable,15,2
1579,2,1.1402027027027026,Stable,20,2
1580,2,1.8686655405405406,Stable,25,2
1581,2,3.1672297297297294,Stable,30,2
1582,2,1.9425675675675673,Stable,35,2
1583,2,0.5912162162162162,Stable,40,2
1584,2,0.1637331150225133,Stable,5,2
1585,2,0.08186655751125665,Stable,10,2
1586,2,0.0,Stable,15,2
1587,2,0.2728885250375222,Stable,20,2
1588,2,0.21831082003001775,Stable,25,2
1589,2,0.13098649201801066,Stable,30,2
1590,2,0.09356178001286475,Stable,35,2
1591,2,0.04093327875562833,Stable,40,2
1592,2,0.4093327875562833,Stable,5,2
1593,2,0.3820439350525311,Stable,10,2
1594,2,0.49119934506754,Stable,15,2
1595,2,0.40933278755628333,Stable,20,2
1596,2,0.4093327875562833,Stable,25,2
1597,2,0.5379802350739723,Stable,30,2
1598,2,0.19647973802701596,Stable,35,2
1599,2,0.1637331150225133,Stable,40,2
1600,2,1.009687542638832,Stable,5,2
1601,2,0.5457770500750444,Stable,10,2
1602,2,0.6003547550825489,Stable,15,2
1603,2,1.2552872151726022,Stable,20,2
1604,2,0.6822213125938056,Stable,25,2
1605,2,0.368399508800655,Stable,30,2
1606,2,0.43662164006003557,Stable,35,2
1607,2,0.73679901760131,Stable,40,2
1608,2,0.40933278755628333,Stable,5,2
1609,2,0.5321326238231683,Stable,10,2
1610,2,0.4420794105607859,Stable,15,2
1611,2,0.3820439350525311,Stable,20,2
1612,2,0.28653295128939826,Stable,25,2
1613,2,0.2728885250375222,Stable,30,2
1614,2,0.3274662300450266,Stable,35,2
1615,2,0.0,Stable,40,2
1616,2,0.873243280120071,Stable,5,2
1617,2,0.73679901760131,Stable,10,2
1618,2,0.8654464651189989,Stable,15,2
1619,2,1.1695222501608094,Stable,20,2
1620,2,0.7859189521080638,Stable,25,2
1621,2,0.4093327875562833,Stable,30,2
1622,2,0.0,Stable,35,2
1623,2,0.0,Stable,40,2
1624,2,0.6995869460052841,Stable,5,2
1625,2,0.4678089000643238,Stable,10,2
1626,2,0.39763756505467523,Stable,15,2
1627,2,0.6003547550825489,Stable,20,2
1628,2,0.4707327056897258,Stable,25,2
1629,2,0.24559967253376996,Stable,30,2
1630,2,0.0,Stable,35,2
1631,2,0.0,Stable,40,2
1632,2,0.4420794105607859,Stable,5,2
1633,2,0.4911993450675399,Stable,10,2
1634,2,0.5730659025787966,Stable,15,2
1635,2,0.3929594760540319,Stable,20,2
1636,2,0.24559967253376996,Stable,25,2
1637,2,0.24559967253376996,Stable,30,2
1638,2,0.08186655751125665,Stable,35,2
1639,2,0.0,Stable,40,2
1640,2,0.8050211488606905,Stable,5,2
1641,2,0.8391322144903808,Stable,10,2
1642,2,0.6003547550825489,Stable,15,2
1643,2,0.5457770500750444,Stable,20,2
1644,2,0.7777322963569383,Stable,25,2
1645,2,0.5457770500750444,Stable,30,2
1646,2,0.24559967253376996,Stable,35,2
1647,2,0.0,Stable,40,2
1648,2,0.5093919134033746,Stable,5,2
1649,2,0.38886614817846915,Stable,10,2
1650,2,0.3274662300450266,Stable,15,2
1651,2,0.3274662300450266,Stable,20,2
1652,2,0.1637331150225133,Stable,25,2
1653,2,0.4366216400600355,Stable,30,2
1654,2,0.0,Stable,35,2
1655,2,0.0,Stable,40,2
1656,2,1.4081047891936145,Stable,5,2
1657,2,0.7277027334333925,Stable,10,2
1658,2,0.5145897900707561,Stable,15,2
1659,2,0.24559967253376996,Stable,20,2
1660,2,0.21831082003001775,Stable,25,2
1661,2,0.3274662300450266,Stable,30,2
1662,2,0.3274662300450266,Stable,35,2
1663,2,0.08186655751125665,Stable,40,2
1664,2,0.0,Stable,5,2
1665,2,0.18192568335834813,Stable,10,2
1666,2,0.368399508800655,Stable,15,2
1667,2,0.368399508800655,Stable,20,2
1668,2,0.4911993450675399,Stable,25,2
1669,2,0.3274662300450266,Stable,30,2
1670,2,0.21831082003001775,Stable,35,2
1671,2,0.49119934506754,Stable,40,2
1672,2,0.04093327875562833,Stable,5,2
1673,2,0.1637331150225133,Stable,10,2
1674,2,0.13098649201801066,Stable,15,2
1675,2,0.5184881975712922,Stable,20,2
1676,2,0.5457770500750444,Stable,25,2
1677,2,0.5730659025787966,Stable,30,2
1678,2,0.6549324600900532,Stable,35,2
1679,2,0.24559967253376996,Stable,40,2
1680,3,0.0,Stable,5,2
1681,3,0.2364953639400878,Stable,10,2
1682,3,0.5405608318630579,Stable,15,2
1683,3,0.292803783925823,Stable,20,2
1684,3,0.03378505199144112,Stable,25,2
1685,3,0.0,Stable,30,2
1686,3,0.0,Stable,35,2
1687,3,0.0,Stable,40,2
1688,3,0.8333646157888809,Stable,5,2
1689,3,0.8446262997860279,Stable,10,2
1690,3,0.4054206238972934,Stable,15,2
1691,3,0.0,Stable,20,2
1692,3,0.0,Stable,25,2
1693,3,0.0,Stable,30,2
1694,3,0.0,Stable,35,2
1695,3,0.0,Stable,40,2
1696,3,1.000037538946657,Stable,5,2
1697,3,0.4279439918915875,Stable,10,2
1698,3,0.5405608318630579,Stable,15,2
1699,3,0.0,Stable,20,2
1700,3,0.0,Stable,25,2
1701,3,0.0,Stable,30,2
1702,3,0.0,Stable,35,2
1703,3,0.0,Stable,40,2
1704,3,0.7297571230151281,Stable,5,2
1705,3,0.3153271519201171,Stable,10,2
1706,3,0.5405608318630579,Stable,15,2
1707,3,0.0,Stable,20,2
1708,3,0.0,Stable,25,2
1709,3,0.0,Stable,30,2
1710,3,0.0,Stable,35,2
1711,3,0.0,Stable,40,2
1712,3,0.6644393558316753,Stable,5,2
1713,3,0.6419159878373812,Stable,10,2
1714,3,0.0,Stable,15,2
1715,3,0.3378505199144112,Stable,20,2
1716,3,0.0,Stable,25,2
1717,3,0.0,Stable,30,2
1718,3,0.0,Stable,35,2
1719,3,0.0,Stable,40,2
1720,3,0.5540748526596342,Stable,5,2
1721,3,0.4955140958744697,Stable,10,2
1722,3,0.0,Stable,15,2
1723,3,0.3378505199144112,Stable,20,2
1724,3,0.0,Stable,25,2
1725,3,0.0,Stable,30,2
1726,3,0.0,Stable,35,2
1727,3,0.0,Stable,40,2
1728,3,0.18581778595292614,Stable,5,2
1729,3,0.3716355719058523,Stable,10,2
1730,3,0.2364953639400878,Stable,15,2
1731,3,0.0,Stable,20,2
1732,3,0.0,Stable,25,2
1733,3,0.0,Stable,30,2
1734,3,0.0,Stable,35,2
1735,3,0.0,Stable,40,2
1736,3,0.21960283794436725,Stable,5,2
1737,3,0.43920567588873455,Stable,10,2
1738,3,0.1689252599572056,Stable,15,2
1739,3,0.0,Stable,20,2
1740,3,0.06757010398288224,Stable,25,2
1741,3,0.0,Stable,30,2
1742,3,0.0,Stable,35,2
1743,3,0.0,Stable,40,2
1744,3,0.7432711438117046,Stable,5,2
1745,3,0.9797665077517923,Stable,10,2
1746,3,0.4054206238972934,Stable,15,2
1747,3,0.8648973309808927,Stable,20,2
1748,3,1.1036450317204098,Stable,25,2
1749,3,0.7883178798002928,Stable,30,2
1750,3,1.5878974435977327,Stable,35,2
1751,3,0.8446262997860279,Stable,40,2
1752,3,0.8277337737903074,Stable,5,2
1753,3,0.6757010398288223,Stable,10,2
1754,3,0.5067757798716168,Stable,15,2
1755,3,0.8648973309808927,Stable,20,2
1756,3,0.8333646157888808,Stable,25,2
1757,3,0.7207477758174106,Stable,30,2
1758,3,1.351402079657645,Stable,35,2
1759,3,0.9459814557603514,Stable,40,2
1760,3,0.8615188257817485,Stable,5,2
1761,3,0.9009347197717631,Stable,10,2
1762,3,1.8243928075378204,Stable,15,2
1763,3,1.266939449679042,Stable,20,2
1764,3,1.3007245016704831,Stable,25,2
1765,3,1.2838319756747625,Stable,30,2
1766,3,2.060888171477908,Stable,35,2
1767,3,1.4865422876234093,Stable,40,2
1768,3,0.0,Stable,5,2
1769,3,0.01930574399510921,Stable,10,2
1770,3,0.013514020796576449,Stable,15,2
1771,3,0.02252336799429408,Stable,20,2
1772,3,0.0,Stable,25,2
1773,3,0.0,Stable,30,2
1774,3,0.0,Stable,35,2
1775,3,0.0,Stable,40,2
1776,3,0.9459814557603514,Stable,5,2
1777,3,2.660572844325988,Stable,10,2
1778,3,1.5541123916062913,Stable,15,2
1779,3,2.0271031194864673,Stable,20,2
1780,3,1.723037651563497,Stable,25,2
1781,3,3.3785051991441115,Stable,30,2
1782,3,2.5000938473666428,Stable,35,2
1783,3,2.1622433274522317,Stable,40,2
1784,3,2.0464088634815765,Stable,5,2
1785,3,3.085701415218289,Stable,10,2
1786,3,2.11156574946507,Stable,15,2
1787,3,2.24332745223169,Stable,20,2
1788,3,2.905514471263936,Stable,25,2
1789,3,2.398738691392319,Stable,30,2
1790,3,3.243364991178347,Stable,35,2
1791,3,0.0,Stable,40,2
1792,3,1.20781560869402,Stable,5,2
1793,3,0.9865235181500808,Stable,10,2
1794,3,1.2669394496790418,Stable,15,2
1795,3,1.1937385036975863,Stable,20,2
1796,3,0.7432711438117046,Stable,25,2
1797,3,1.148691767708998,Stable,30,2
1798,3,0.0,Stable,35,2
1799,3,0.0,Stable,40,2
1800,3,1.0811216637261158,Stable,5,2
1801,3,0.8558879837831749,Stable,10,2
1802,3,0.6081309358459401,Stable,15,2
1803,3,0.7432711438117047,Stable,20,2
1804,3,0.7297571230151282,Stable,25,2
1805,3,0.6081309358459401,Stable,30,2
1806,3,0.0,Stable,35,2
1807,3,0.0,Stable,40,2
1808,3,2.1284582754607904,Stable,5,2
1809,3,1.8919629115207024,Stable,10,2
1810,3,1.7182112155647198,Stable,15,2
1811,3,3.288411727166936,Stable,20,2
1812,3,1.5878974435977327,Stable,25,2
1813,3,2.049626487480761,Stable,30,2
1814,3,1.7061451255677764,Stable,35,2
1815,3,0.0,Stable,40,2
1816,3,2.1284582754607904,Stable,5,2
1817,3,1.0135515597432336,Stable,10,2
1818,3,1.3401403956604978,Stable,15,2
1819,3,1.5541123916062916,Stable,20,2
1820,3,1.1937385036975863,Stable,25,2
1821,3,0.9459814557603512,Stable,30,2
1822,3,0.9234580877660572,Stable,35,2
1823,3,1.0473366117346745,Stable,40,2
1824,3,1.689252599572056,Stable,5,2
1825,3,1.5811404331994443,Stable,10,2
1826,3,1.0980141897218365,Stable,15,2
1827,3,1.0135515597432336,Stable,20,2
1828,3,1.5541123916062913,Stable,25,2
1829,3,0.9121964037689101,Stable,30,2
1830,3,1.2500469236833214,Stable,35,2
1831,3,0.8243552685911633,Stable,40,2
1832,3,1.3176170276662036,Stable,5,2
1833,3,1.5203273396148502,Stable,10,2
1834,3,1.7230376515634969,Stable,15,2
1835,3,0.8333646157888808,Stable,20,2
1836,3,1.0135515597432336,Stable,25,2
1837,3,1.337888058861068,Stable,30,2
1838,3,0.7094860918202635,Stable,35,2
1839,3,0.9459814557603512,Stable,40,2
1840,3,1.5203273396148502,Stable,5,2
1841,3,1.8919629115207024,Stable,10,2
1842,3,1.6892525995720558,Stable,15,2
1843,3,1.114906715717557,Stable,20,2
1844,3,1.02706558053981,Stable,25,2
1845,3,1.5203273396148502,Stable,30,2
1846,3,0.6982244078231165,Stable,35,2
1847,3,1.2162618716918803,Stable,40,2
1848,3,0.5405608318630579,Stable,5,2
1849,3,0.8919253725740456,Stable,10,2
1850,3,0.4054206238972934,Stable,15,2
1851,3,0.4955140958744697,Stable,20,2
1852,3,0.5912384098502195,Stable,25,2
1853,3,0.5067757798716168,Stable,30,2
1854,3,0.7432711438117047,Stable,35,2
1855,3,0.13514020796576448,Stable,40,2
1856,3,1.2297758924884568,Stable,5,2
1857,3,0.5405608318630579,Stable,10,2
1858,3,0.6081309358459401,Stable,15,2
1859,3,0.7432711438117047,Stable,20,2
1860,3,0.43920567588873455,Stable,25,2
1861,3,0.5743458838544989,Stable,30,2
1862,3,0.0,Stable,35,2
1863,3,0.0,Stable,40,2
1864,3,1.0585982957318218,Stable,5,2
1865,3,0.8859191411089005,Stable,10,2
1866,3,0.5180374638687638,Stable,15,2
1867,3,0.8784113517774691,Stable,20,2
1868,3,0.3378505199144112,Stable,25,2
1869,3,0.0,Stable,30,2
1870,3,0.0,Stable,35,2
1871,3,0.0,Stable,40,2
1872,3,0.996659033747513,Stable,5,2
1873,3,1.9498801435060304,Stable,10,2
1874,3,1.4054581628439506,Stable,15,2
1875,3,0.9121964037689101,Stable,20,2
1876,3,0.0,Stable,25,2
1877,3,0.0,Stable,30,2
1878,3,0.0,Stable,35,2
1879,3,0.0,Stable,40,2
1880,3,0.39190660310071695,Stable,5,2
1881,3,0.3265888359172641,Stable,10,2
1882,3,0.31082247832125826,Stable,15,2
1883,3,0.06757010398288224,Stable,20,2
1884,3,0.0,Stable,25,2
1885,3,0.0,Stable,30,2
1886,3,0.0,Stable,35,2
1887,3,0.0,Stable,40,2
1888,3,1.2703179548781862,Stable,5,2
1889,3,0.8333646157888809,Stable,10,2
1890,3,0.8648973309808927,Stable,15,2
1891,3,0.3378505199144112,Stable,20,2
1892,3,0.0,Stable,25,2
1893,3,0.0,Stable,30,2
1894,3,0.0,Stable,35,2
1895,3,0.0,Stable,40,2
1896,3,0.8648973309808927,Stable,5,2
1897,3,0.7432711438117046,Stable,10,2
1898,3,0.3378505199144112,Stable,15,2
1899,3,0.3716355719058523,Stable,20,2
1900,3,0.13514020796576448,Stable,25,2
1901,3,0.0,Stable,30,2
1902,3,0.0,Stable,35,2
1903,3,0.0,Stable,40,2
1904,3,1.567626412402868,Stable,5,2
1905,3,1.5270843500131384,Stable,10,2
1906,3,1.1993693456961596,Stable,15,2
1907,3,1.1712151357032923,Stable,20,2
1908,3,0.6081309358459401,Stable,25,2
1909,3,0.0,Stable,30,2
1910,3,0.0,Stable,35,2
1911,3,0.0,Stable,40,2
1912,3,1.0642291377303952,Stable,5,2
1913,3,0.7838132062014339,Stable,10,2
1914,3,0.844626299786028,Stable,15,2
1915,3,1.1261683997147038,Stable,20,2
1916,3,0.6982244078231163,Stable,25,2
1917,3,0.5405608318630579,Stable,30,2
1918,3,0.0,Stable,35,2
1919,3,0.0,Stable,40,2
1920,3,1.3288787116633507,Stable,5,2
1921,3,1.0811216637261156,Stable,10,2
1922,3,1.0811216637261158,Stable,15,2
1923,3,0.9234580877660572,Stable,20,2
1924,3,0.9290889297646309,Stable,25,2
1925,3,0.4729907278801756,Stable,30,2
1926,3,0.0,Stable,35,2
1927,3,0.0,Stable,40,2
1928,3,0.6306543038402342,Stable,5,2
1929,3,0.4955140958744697,Stable,10,2
1930,3,0.4865047486767521,Stable,15,2
1931,3,0.3513645407109876,Stable,20,2
1932,3,0.4054206238972934,Stable,25,2
1933,3,0.4279439918915875,Stable,30,2
1934,3,0.0,Stable,35,2
1935,3,0.0,Stable,40,2
1936,3,0.149123897104511,Stable,5,2
1937,3,1.0065863054554491,Stable,10,2
1938,3,1.3719398533615013,Stable,15,2
1939,3,1.1184292282838324,Stable,20,2
1940,3,1.1557102025599602,Stable,25,2
1941,3,0.447371691313533,Stable,30,2
1942,3,0.42251770846278114,Stable,35,2
1943,3,1.031440288306201,Stable,40,2
1944,3,0.5858438814820074,Stable,5,2
1945,3,0.4194109606064371,Stable,10,2
1946,3,0.3578973530508264,Stable,15,2
1947,3,0.149123897104511,Stable,20,2
1948,3,0.09941593140300732,Stable,25,2
1949,3,0.38772213247172854,Stable,30,2
1950,3,0.3728097427612775,Stable,35,2
1951,3,0.2485398285075183,Stable,40,2
1952,3,0.5741270038523674,Stable,5,2
1953,3,0.5095066484404125,Stable,10,2
1954,3,0.3088995011450585,Stable,15,2
1955,3,0.18640487138063871,Stable,20,2
1956,3,0.19386106623586427,Stable,25,2
1957,3,0.2361128370821424,Stable,30,2
1958,3,0.5032931527277246,Stable,35,2
1959,3,0.0,Stable,40,2
1960,3,0.03195512080810949,Stable,5,2
1961,3,0.03389179479647977,Stable,10,2
1962,3,0.0447371691313533,Stable,15,2
1963,3,0.021303413872072997,Stable,20,2
1964,3,0.08698893997763141,Stable,25,2
1965,3,0.0,Stable,30,2
1966,3,0.0,Stable,35,2
1967,3,0.0,Stable,40,2
1968,3,0.1584441406735429,Stable,5,2
1969,3,0.09320243569031936,Stable,10,2
1970,3,0.21690748669747054,Stable,15,2
1971,3,0.29079159935379645,Stable,20,2
1972,3,0.149123897104511,Stable,25,2
1973,3,0.22368584565676647,Stable,30,2
1974,3,0.0,Stable,35,2
1975,3,0.0,Stable,40,2
1976,3,0.04142330475125305,Stable,5,2
1977,3,0.021303413872072997,Stable,10,2
1978,3,0.11929911768360879,Stable,15,2
1979,3,0.08388219212128742,Stable,20,2
1980,3,0.09320243569031936,Stable,25,2
1981,3,0.11184292282838323,Stable,30,2
1982,3,0.18640487138063874,Stable,35,2
1983,3,0.0,Stable,40,2
1984,3,0.3065324551592725,Stable,5,2
1985,3,0.582938870499452,Stable,10,2
1986,3,0.8947433826270659,Stable,15,2
1987,3,0.41541657050542347,Stable,20,2
1988,3,0.4921088604448863,Stable,25,2
1989,3,0.2485398285075183,Stable,30,2
1990,3,0.5592146141419162,Stable,35,2
1991,3,0.0,Stable,40,2
